inID,Commentaire,star,source,company,index_org,star_org,date
16085,vente-privee c'est des faux ne jamais faire des achats sur ce site.les délais de livraison ne sont jamais respecté et ils perdent les colis à tout bout de champ . alors méfier vous.j'ai mis une note de une étoile mais normalement la note ne vaut même pas une étoile .,1,TrustPilot,VeePee,19373,1,2017-09-06 00:00:00+00:00
16086,"j'ai acheté via l'application des places pour sherwood parc.allant sur vp pour faire des économies , vp m ' a fait explosé mon budget à cause d'une erreur de leur part : ils vendaient des places de catégorie 2 ( càd 2 entrées + 2 activités ) : parfait je prends ! le lendemain , je reçois un mail . il ne s'agit pas de 2 entrées + 2 activités mais 1 entrée + 1 activité.ayant prévue de me rendre au parc avec 4 enfants le lendemain , je me retrouve avec 3 places manquantes.quelle fut ma joie quand j'ai appelé le service client pour savoir que les seuls recours que j'ai sont soit un remboursement des places ( donc adieu le parc ) , soit de racheter des places via vp.la télé conseillère ... merci pour le beau mensonge ! j'attends toujours l'appel du responsable dans les 72h ouvrées depuis vendredi dernier ! bref , tout ça pour dire que je ne compte pas laisser passer cela et que vous pouvez passer votre chemin . une aussi grande entreprise et pourtant ... évitez de faire rédiger le contenu de vos ventes par vos stagiaires ! vendre plus de 400 places ainsi , c'est honteux .",1,TrustPilot,VeePee,19374,1,2017-09-06 00:00:00+00:00
16087,les colis n'arrive jamais en bonne état par voie postal,1,TrustPilot,VeePee,19375,1,2017-09-05 00:00:00+00:00
16088,"cela fait des années que je commande sur site , mais cette fois c'est la dernière . en mai dernier je passe commande pour 4 chaises , une table basse et une lampe , délai de livraison prévue : un peu plus d'un mois ( 7 juillet 2017 ) . jusque la rien d'anormale , les délais dans les ventes privées sont plutôt longs . le 08 juillet toujours rien et je recçois un mail comme quoi le fournisseur a un retard de livraison et je ne serais livré que le 17 juillet . après la date repoussée une nouvelle fois , je reçois ( enfin ) ma table basse mais pas la lampe ni les chaises . il est indiqué sur le site que les livraisons ont pris du retard et que je serais livré le 07 août au plus tard . bien évidemment le 07 août toujours rien . j'attend 10 jours et indique que si je ne reçois rien fin du mois je souhaiterai être remboursé . très aimable ils me disent `` d'accord on vous remboursera et on vous transmettra un bon d'achat pour nous faire pardonner '' . chouette , je me dit que le service après-vente est assez sympa . sauf que la nous sommes le 05 septembre cava faire 4 mois que j'ai passée ma commande et leur seule réponse à ce jour est : `` le stade de votre commande est trop avancée pour pouvoir l'annuler vous n'avez plus qu ' à attendre qu'on vous livre '' donc en gros je peux attendre 3 jours comme 3 ans . je me retrouve coincée , sans chaises , à attendre de les avoir ou de pouvoir en commander de nouvelles . pour couronner le tout , la table présentai des traces dès l'ouverture du colis . tout ça pour une coquette somme de plus de 350 € quand même . extrêmement déçue et pourtant j'aimais beaucoup commandée chez eux .",2,TrustPilot,VeePee,19376,2,2017-09-05 00:00:00+00:00
16089,"nous avons fait une réclamation a vente privée , car nous avions réservé un séjour dans un village vacance cet été et nous avons eu un logement vétuste très différent de celui proposé sur leur site au moment de l'achat . vente privée demande de se retourner vers le prestataire sans prendre en compte de notre mécontentement . nous avons un sentiment d'arnaque ! vente privée pour nos vacances c'est terminé ! !",1,TrustPilot,VeePee,19377,1,2017-09-03 00:00:00+00:00
16090,"j'ai commandé du vin sur vente privée , malheureusement leur fournisseur n'avait pas honoré sa commande , je me suis retrouvé avec 60€ de débité et rien ... après avoir contacté le service client ( 1 mois après la date de livraison prévue ) , car ils ne vous appellent pas .. ! ! ! ils m'ont transmis un mail en me confirmant mon remboursement , hors cela fait 1 mois que je n'ai toujours rien reçu .... après avoir rappelé un 2 ème fois , j'ai encore reçu un mail avec mon remboursement dans 15 jours .... j'attends .... ils sont doués pour vous débiter vos achats tout de suite mais quand il s'agit de rembourser , c'est une autre histoire.très mauvais site .......",1,TrustPilot,VeePee,19378,1,2017-09-02 00:00:00+00:00
16091,"mais comme je regrette mes achats sur vente-privee.com ! ! ! ! - commandes reçues incomplètes obligeant toute une logistique pour aller chercher son colis . exemple une commande de 55 euros décomposée en quatre colis ... sur une quinzaine de commandes , six sont concernées par ce problème ... - j'ai été obligé d ’ appeler un nombre incroyable de fois pour des commandes incomplètes , et les gestes commerciaux sont dérisoires ! ! ! réponse : problème d'inventaire , problème de fournisseur qui ne nous livre pas , nous ne savons pas ... - délai parfois très long entre la commande et la livraison : bien lire le descriptif ! ! ! , système de la précommande et encore quand ce n'est pas décalé sans autre forme de procès ! - livraison aléatoire , parfois même à un point relais non demandé et très éloigné de mon domicile ... - un responsable vous appellera pour le désagrément : jamais recu d'appel ! - les prix `` conseillés , constatés '' sont largement surevalues ! vérifiez sur le net avec des comparateurs prix ! intolerable ! irrespectueux ! vite fuyons ! ! ! ! ! !",1,TrustPilot,VeePee,19379,1,2017-08-31 00:00:00+00:00
16092,"un sav qui tourne en boucle , je n'ai jamais été livré alors que le produit a été expédié , et on me dit ensuite qu'il n ' y a plus de stock alors que mon produit était parti en expédition.insupportable ! ! !",1,TrustPilot,VeePee,19380,1,2017-08-31 00:00:00+00:00
16093,"une bague qui perd un strass , on veut bien me rembourser mais avec 5euros de frais de retour retenus , un achat pas reçu en temps et en heure , mais après réclamation du à la date passée , ne peuvent honorer ma commande , trois jours que j attends le remboursement .. bref je me désincris , je trouve que c est honteux",1,TrustPilot,VeePee,19381,1,2017-08-29 00:00:00+00:00
16094,"un service après-vente qui se dégrade de jour en jour . des réponses évasives , des livraisons incomplètes , des colis mal préparés .",2,TrustPilot,VeePee,19382,2,2017-08-29 00:00:00+00:00
16095,"tous des enfants de ? ? ? ? ? ? des voleurs des escrocs des fils de ? ? ? ? ? ? ? ? des bons a rien remboursé moi mes 150 euros que vous me devais voleurs colis récupérer a la poste ouvert je le renvoie et il me dise qu'il est pas conforme , vente privé ( voleurs ) je vous attend contacter moi de.plus cétait un cadeau pour mon enfant et vue le prix je n'est plus l'argent pour lui faire un autre cadeaux vous m'avez mit la haine ! ! ! ! ! ! ! ! !",1,TrustPilot,VeePee,19383,1,2017-08-26 00:00:00+00:00
16096,"est-il possible de lancer une pétition pour que la dgccrf jette un oeil sur les pratiques de ce groupe ? je veux bien comprendre une erreur , mais 3 problèmes sur 3 commandes en 1mois c'est inquiétant . je m'interroge sur la santé financière du groupe ? j'ai passé 3 commandes début juin.la première est arrivée avec beaucoup de retard et avec 2 articles manquants sur 6 . ils ont bien cela sur leurs logiciels mais je ne suis toujours pas remboursee des 55euros qu'ils me doivent.la deuxieme commande a un mois de retard et je n'ai reçu qu'un article sur les deux commandés à 371euros.la troisieme commande est un fauteuil butterfly en cuir . d apres le site à la commande 1 seul colis . je devais etre livree le 12 juillet . j'ai recu l'armature metallique du fauteuil le 13juillet mais pas l'assise du fauteuil . ils m'ont demandé de patienter jusqu'au 18aout pour la partie cuir . apres plusieurs relances mails je me decide a les contacter par telephone . j'apprends ce jour que je ne serai jamais livrée et que si je veux esperer etre remboursee je dois prendre encore une journee de conges a cause d eux pour leur retourner l'armature metal ! ! ! ! mais pas d'info écrite , pas de mails pour confirmer ça rien.et pire que tout la façon dont ils traitent les clients . par moment ils ne nous laissent pas parler pour expliquer . il faut aller jusqu ' a hausser le ton pour esperer pouvoir placer une phrase . j'ai simplement voulu citer le code de la consommation et les penalites en cas de retard d'un mois mais je n'ai meme pas pu l'enoncer entièrement . et quand j'ai precisé que je suis cadre en logistique dans une multinationale et que je ne comprends pas comment on peut en arriver là . le monsieur m ' a indiqué qu'ils portent plainte contre moi . j'aimerais bien voir cela et pour quelle raison également , c'est assez fort quand même je vais peut etre me decider à porter plainte du coup ? en tout cas j'ai bien fait de faire bien attention à mon langage : ) !",1,TrustPilot,VeePee,19384,1,2017-08-23 00:00:00+00:00
16097,première commande chez eux très deçue ! ! ! j'attends la commande depuis une semaine mais ceux ci me disent qu'ils n'ont pas le stock nécessaire ! ! ! ! mais ils arrivent a remettre une vente en cours ( franck ferry ) alors que j'attends toujours les polos que j'ai commandé ! ! ! ! ca pour retirer l'argent toute suite ils savent mais donner une réponse de si je vais avoir ma commande ils ne savent pas répondre ! ! ! ! alors que c'est pour un cadeau : ! ! ! ! je suis dégoutée ! ! ! je ne commanderai plus jamais chez eux ! ! ! showroomprivé est quand même mieux ! ! ! je n'ai jamais eu de problème avec toutes mes commandes faites chez showroom,1,TrustPilot,VeePee,19385,1,2017-08-23 00:00:00+00:00
16098,"je comprends pas que ce site internet soit encore fleurissant et qu'ils se font de l'argent derrière notre dos en dépit de la satisfaction client . j'invite à toutes les personnes d'éviter au maximum ce site . commande incomplète , service client incompétent et comble des choses ont nous pompe de l'argent quand on les appelle . c'est pitoyable ! ! ! !",1,TrustPilot,VeePee,19386,1,2017-08-22 00:00:00+00:00
16099,"bonjour , après être passée chez la coiffeuse pour une couleur , je devais bénéficier d'une offre remboursement de 15€ sur les produits schwarzkopf , , mon dossier envoyé , `` rib + ticket de caisse etc .... '' je reçois un mail de vente privé.com me confirmant un dossier complet et un remboursement sous 5 jours ouvrés , ce mail date du 22/06/17 nous sommes aujourd'hui le 22/08/17 toujours pas de remboursement . j'ai relancé le service client par tél la première semaine d'aout confirmant les dires du mail mais rien n ' y fait . vente privé.com est une belle et réelle à la consommation ! ! ne surtout pas confiance a vente prive.comps : si mon commentaire est supprimé je n'hésiterais pas à le renouveler x fois mais également sur d'autres sites.cdta vous lire , vente privé.com",1,TrustPilot,VeePee,19387,1,2017-08-22 00:00:00+00:00
16100,au secours ! j'ai acheté tout un service de vaisselle seletti ( 600€ ! ) et ayant reçu une grande partie on m'informe que le reste de la commande a du retard pour me dire après quelques semaines que le reste n'arrivera jamais . résultat je me retrouve avec un service incomplet que je ne peux même plus retourner . une honte !,1,TrustPilot,VeePee,19388,1,2017-08-22 00:00:00+00:00
16101,j'ai commandé plusieurs vêtements concernant un cadeau et le temps que l'anniversaire arrive et bien le délai de 14 jours est dépassé . je contacte le service client que les vêtements ne vont pas et que je souhaite les renvoyer mais celui-ci me dit qu'il est trop tard ! j'ai commandé des dizaines de fois et là c'est la douche froide . faites bien attention à vous,1,TrustPilot,VeePee,19389,1,2017-08-18 00:00:00+00:00
16102,"lamentableje suis client depuis des années sur le site et le service est en nette dégradation depuis près d'un an , à tel point que je n ’ achèterai plus sur le site.et dire qu'ils ont été élu service client de l'année il y a quelques années ... la goutte d'eau pour ma part : un énième colis reçu incomplet : ils ne m'ont même pas remboursé les frais de port que je devrais débourser pour effectuer une nouvelle commande du même article ( car vente privée ne propose jamais de solution de substitution )",1,TrustPilot,VeePee,19390,1,2017-08-18 00:00:00+00:00
16103,"1 : mauvaise qualité 2 : mode dépassée 3 : prix surévalués 4 : photos trompeuses.5 : ventes 1 fois /3 non respectées or vous payez en avance , ils fructifient votre argent ( x nombre de clients ) puis vous remboursent ( +5,00 réduction ) .6 : le comble , les chaussures qu'ils vous montrent ne correspondent nullement à celles que vous recevrez / dignes de celles à 10euros en solderie .",1,TrustPilot,VeePee,19391,1,2017-08-18 00:00:00+00:00
16104,"commande effectuée le 26/07/2017 . reçu une partie de la commande plus d'un mois après puis .... plus rien ! pas de mail , pas d'appel de la part de vp.le 07/08/2017 , je contacte par mail le `` service client '' . réponse laconique : `` suite à une erreur de stock ... nous annulons la commande ! ! ! `` autant dire que si je ne m'étais pas renseigné ... c'était pour ma pomme.puis bataille pour se faire rembourser l'intégralité de la commande et renvoyer le produit réceptionné.service nul nul nul . a fuir",1,TrustPilot,VeePee,19392,1,2017-08-17 00:00:00+00:00
16105,vente-privée surfe sur son succès mais la qualité est de moins en moins présente : -délais exhorbitants pour la livraison ( 2 mois de délais sans aucun geste commercial sur leur dernière vente potiron ) -prestataires d'un professionalisme et d'une rigueur toute relative.-frais de livraison abusifs ( vous paierez le même prix pour un tube de colle ou pour une cafetière ) -frais de livraison non groupés en cas d'achats dans différentes boutiques-aucune réponse du service client rendu pratiquement impossible à joindre.son concurrent showroomprivé a désormais largement ma préférence .,1,TrustPilot,VeePee,19393,1,2017-08-17 00:00:00+00:00
16106,"je suis une cliente de vente privee depuis des années , mais je trouve que les produits presentés sont de moins en moins bien et le service après vente est decevantj'ai commandé des plantes qui sont arrivées dessechées et le sav m ' a envoyé les coordonnées de bakker ( pour expliquer l'état de mes plantes.bakker me dot ok , on envoie un remboursement à vente privée ; j'ai la copie du mail ! j'attends toujours le remboursement depuis le 9 juin 2017 de vente privee j'ai fait un retour recement et pas d'avis de reception des colis depuis debut aout et mon retour a disparu de mon compte client ? j'ai bien peur de me faire encore avoir .",1,TrustPilot,VeePee,19394,1,2017-08-16 00:00:00+00:00
16107,"zéro ! vraiment déçu d'eux , après 10 ans de fidélité j'ai fermé mon compte.emballage mal fait donc marchandise hs , délais de livraison interminable , suivi de la poste déplorable et service client pas très compréhensif ( une réclamation en 10 ans ! ! ) .",1,TrustPilot,VeePee,19395,1,2017-08-12 00:00:00+00:00
16108,"produits reçus totalement différents de ceux commandés ( tabourets et chaises qui n'ont strictement rien à voir ) retournés en temps et en heure , et un mois après aucun remboursement ... autre commande , canapé lit convertible , 2 mois d'attente pour recevoir un email annonçant encore un mois d'attente supplémentaire , annulation de commande , aucun remboursement et 1000€ dans la nature , appels multiples au service client incompétent et rien . je suis en train de faire une vidéo youtube pour les massacrer car je crois que c'est le seul moyen de se faire entendre . fuyez fuyez fuyez ! ! ! j'avais commandé les années précédentes des produits sans trop de souci si ce n'est délais un peu longs , mais là je pense que ça se dégrade et que l'entreprise doit avoir des soucis financiers parce que ça sent le sapin là ...",1,TrustPilot,VeePee,19396,1,2017-08-09 00:00:00+00:00
16109,"si vous aimez jouer à pile ou face alors commandez sur vente-privée ... si maintenant vous souhaitez en savoir davantage sur le mode de fonctionnement de vente-privée alors je vous invite à lire attentivement ce récit . après quelques commandes où j'étais satisfait , j'ai fait le choix de compter sur vente-privée pour un investissement important : un déshumidificateur électrique pour une grande surface dans le cadre d'une rénovation d'une maison . autant vous dire que j'attendais le produit avec impatience pour faciliter la rénovation . commande effectuée fin mai , livraison maximum prévue 28 juin . 29 juin , n'ayant rien reçu je vais sur mon compte et m'aperçois qu'un petit message s'est glissé dans ma commande annonçant un retard de 2 semaines ... aucun mail , aucun contact ! 2 semaines plus tard : rebelotte ! finalement produit livré le 28 juillet . 1 mois de retard , aucun message d'excuse ou geste commercial . noter que le prélèvement bancaire est effectué dès la commande en ligne effectuée ... pire , le 13 juillet je demande un remboursement qui m'est refusé car la commande aurait déjà été traitée.entre temps , ignorant que j'aurais autant de souci avec ce site dans le non-respect des délais , nous effectuons une commande pour des vêtements et accessoires pour la naissance de notre premier enfant . là aussi la livraison est prévue dans 1 mois , soit début aout . c'est là que continue le fiasco avec le message suivant reçu le 28/07 ( par mail cette fois ) : '' vous avez récemment effectué une commande sur la vente jacadi . nous rencontrons toutefois des difficultés techniques fortes et exceptionnelles conduisant à des problématiques de disponibilité des produits de cette vente . nos équipes sont actuellement entièrement mobilisées afin de minimiser les effets de cet incident pour chacune des commandes de nos membres . vous recevrez tout ou partie de votre commande dans les jours à venir.si cela ne vous convient pas , vous pouvez procéder à l ’ annulation de votre commande sur votre compte membre jusqu ’ au mardi 1er août 2017 . `` vous lisez bien : `` tout ou partie de votre commande '' . je demande des comptes avant le 1/08 en indiquant que j'ai besoin de savoir quels produits je vais recevoir et m'assurer des délais respectés puisque la naissance de notre enfant était proche et nous avions commandé pas moins de 20 articles ( plusieurs centaines d'euros débités ... ) . silence radio . aucune réponse . vous comprenez bien l'impasse dans laquelle nous sommes : nous avons mis une grosse partie de notre budget naissance sur vente-privée et notre bébé arrive sans le moindre vêtement ! mais la mauvaise blague ne s'arrête pas là puisque le 3/08 je reçois un nouveau mail : `` des contraintes logistiques nous obligent à prolonger les délais de livraison des commandes jacadi jusqu ’ au vendredi 18 août 2017 . `` j'imagine que d'ici le 18/08 , je rencontrerai d'autres problèmes . je suis sans voix face à ces délais non-respectés et commandes incomplètes mais surtout le silence radio de leur service client . alors amis internautes , un mot : fuyez !",1,TrustPilot,VeePee,19397,1,2017-08-09 00:00:00+00:00
16110,"entreprise incompétente j'ai commandé un vélo pour partir en vacances ma commande devait être livré le 4 août au plus tard au 4 toujours rien j'ai donc repoussé mes vacances jusqu ' à demain hors toujours pas de livraison à ce jour après avoir payé plus de 60 euros de frais de port je trouve leurs compétences plus que limite car un responsable doit me rappeler en urgence depuis vendredi en vain c'est du grand foutage de tête cette entreprise est plus que négatif à mes yeux et je compte pas en rester de la car pour moi les frais imputés vont être énorme , j'ai repoussé mes vacances pour rien et je vais devoir louer un vélo sur mon lieu de vacances .alors avant de commander chez vente privé réfléchissez à 2 fois parce-que pour un achat qui devait être une bonne opération se transforme pour moi en un fiasco .j'aurai acheté le vélo chez un commerçant pignon sur rue j'aurai économisé de l'argent .",1,TrustPilot,VeePee,19398,1,2017-08-08 00:00:00+00:00
16111,alors deja je suis très déçu parce que le prix des frais de port sont extrêmement chère et en plus de sa plus de 1 mois ä revoir sa commande . je recommanderai jamais vente privée et je ne commanderai plus jamais dessus ! très déçu,1,TrustPilot,VeePee,19399,1,2017-08-08 00:00:00+00:00
16112,"je donne une étoile car je ne peux pas mettre moins . jusqu ' à présent je commandais pas mal sur vente-privé malgré les frais de livraison de 6,50€ sur quasiment toutes les ventes qui freinent l'achat ( heureusement pour mon compte en banque ) . j'ai fais une commande début juillet , la livraison était prévue entre le 31/07/2017 et le 05/08/2017 . a ce jour m ' a commande n ' a toujours pas été expédié , je n'ai eu aucune explication . j'ai essayé de les contacter à plusieurs reprises , sans nouvelle de leur part et le pire c'est que je peux même pas annuler ma commander car le fournisseur à déjà expédié ma commande et se trouve actuellement dans l'entrepôt de vente-privée . qu'est ce qui les empêche donc de me la faire parvenir ? en conclusion je ne recommanderai absolument pas ce site de vente en ligne.suite de l'épisode : après avoir posté ce commentaire ils m'ont informé que ma commande ne sera pas livré . j'ai donc été remboursé . 1 mois d'attente pour avoir un produit qui au final n'arrivera jamais .",1,TrustPilot,VeePee,19400,1,2017-11-17 00:00:00+00:00
16113,"j'ai toujours été freinée par le délai de livraison de vente privée ( soit 6 semaines ) et les frais de port qui s'élèvent tout de même à 6,50 euros . cependant , je me suis laissée tenter par un vélo où il y avait l'information suivante `` expédié en 72h '' ( ok , expédier ne veut pas dire livrer ) . je me suis largement laissée tenter même avec des frais de port de 33 euros ! une semaine plus tard , mon colis n'était toujours pas expédié ( huuum , publicité mensongère bonjour ! ! ) . aujourd'hui , cela fait 2 semaines que j'ai commandé , je n'ai toujours rien reçu et je pars en vacances samedi . question : vais-je avoir mon vélo ? aujourd'hui , j'ai décidé de faire part de mon expérience pour que d'autres clients ne se fassent pas avoir . plus jamais vente privée !",1,TrustPilot,VeePee,19401,1,2017-08-07 00:00:00+00:00
16114,"a l'attention de dom lac et de dorothee . vous notez vente-privee * * * * * et ne comprenez pas le mécontentement des autres clients ( difficiles ? ) . je fais partie des clients dont vente-privee s'est largement moqué ( pour rester polie ) . j'ai commandé un sac 110 euros ( + les frais d'envois à rajouter ) qui n'en valait sans doute pas 10 ! ! ! ( de la pure camelotte ) . j'ai eu des interlocuteurs `` sympa '' qui promettent de faire remonter l'info et de rappeler : aucun retour , si ce n'est des réponses toutes faites , sur l'engagement de vente-privée sur la qualité de ses produits ... aucun remboursement , hormis la promesse d'un avoir de 20 euros sur 1 prochaine commande . j'ai eu été cliente , mais plus maintenant . `` chat échaudé craint l'eau froide '' : je renonce définitivement à commander sur ce site et je regrette de ne pas avoir consulter des avis avant justement.tant mieux pour vous si vous n'avez pas eu d'incident ( ! ) à déplorer . mais il est normal que les clients ( visiblement de plus en plus nombreux ) dont on s'est moqué et dont on se moque , en avisent les autres , de potentiels acheteurs . j'ai perdu 110 euros personnellement , mais je pense à des clients qui ont perdu largement plus . comment peut on se permettre aujourd'hui de traiter les clients de la sorte ? je souhaite qu'il y ait des poursuites à l'encontre de ce site rapidement .",1,TrustPilot,VeePee,19402,1,2017-08-07 00:00:00+00:00
16115,"2 cuvettes wc suspendues idéal standard expédiées par vente privee le 03/05/2017la première arrive par la poste cassée ( remboursement rapide après envoi de photos témoins ) la deuxième n'arrive pas et le suivi postal prouve qu'elle n'est jamais arrivéemalgré plusieurs appels téléphoniques au sav , rien n'est fait et ce n'est qu'au bout de deux mois , après avoir menacé le sav de déposer plainte , que j'ai reçu un mail , sans aucune excuse , me précisant que je serais remboursé une semaine après , ce qui a été fait le 3 août . n'ayant plus confiance dans ce site qui a d'ailleurs très mauvaise presse sur internet , je viens de m'en rendre compte , je résilie mon compte vente privée à l'instant .",1,TrustPilot,VeePee,19403,1,2017-08-05 00:00:00+00:00
16116,"bonjour , apres avoir regardé les avis trustpilot sur plusieurs sites que je frequente , je constate que truspilot est plus un site pour détracteurs plutot que pour donner un avis exaustif.tous les sites ou marques auxquels je suis habitués ont 1 ou 2 etoiles maximum . je choisis donc de reagir au moins sur l'un d'entre eux , ce sera venteprivee.com aujourd'hui.apres plus de 190 commandes passees depuis 2010 aupres de venteprivee.com et seulement 2 interventions du sav avec dans les 2 cas une bonne prise en compte du client . je peux dire que je suis tres satisfait du service.les prix sont tres interessants bien qu'il faille prendre en consideration l absence de delai a la commande ( mais c'est le regle de base du site depuis sa creation ) cdltun client tres satisfait",5,TrustPilot,VeePee,19404,5,2017-08-05 00:00:00+00:00
16117,"j'ai commander un lave linge le il ya 6 mois aujourd'hui il est completement hs , vente privee me renvoie vers indesit qui me dit que il faut avancer 130e pour q'un technicien se delace et que c'est pas etonant qil tombe en panne puisque ces machines etaits stockees pendant des annees dans des entrepors et q'on definitions presente des soucis.aujourd'hui je suis vctime d'arnaque de la part des vente priveemefiez vous de ce site perver",1,TrustPilot,VeePee,19405,1,2017-08-04 00:00:00+00:00
16118,"1 mois après ma commande , je n'ai toujours pas été livrée . je voulais offrir une bague pour un anniversaire , conclusion je me suis pointée les mains vides à la soirée ... la honte ! j'attends toujours mon colis .",1,TrustPilot,VeePee,19406,1,2017-08-04 00:00:00+00:00
16119,"plutôt bien , point à améliorer",3,TrustPilot,VeePee,19407,3,2017-08-03 00:00:00+00:00
16120,"cela fait longtemps que je commande sur vente privée et j'ai toujours été satisfaite que je garde ou pas la commande cette fois commande d'un paravent avec miroir livré cassé début mai par le transporteur , comme rien n'est jamais simple c'est ma belle sœur qui a réceptionné le colis et n ' a pas fait attention au bruit de verre cassé . après appel au service client très aimable il est convenu que le transporteur doit me recontacter pour convenir d'un horaire d'enlèvement sous 1 mois et que je serais entière remboursés envoi compris ! ! ! au bout 1 mois toujours rien je recontacte le service client et suite à cette appel me dit que je serais contacter par le transporteur dans les 24h , 3jours après toujours pas d'appel je rappelle le service client et enfin 2 h après le transporteur m'appelle et nous convenon d'un rendez vous début juillet quand même . je viens d'être remboursé intégralement , nous somme le 1er août . le service client a toujours été très aimable et ce n'est pas la faute de vente privée si le transporteur ma livrer le colis abîmé , je suis très satisfaite de l'aboutissement.je recommanderai sur vente privée comme je le fait depuis très longtemps.je partage mon expérience car les mauvais avis pleuvent sur vp mais il faut savoir que quand tout ce passe bien on ne va pas publié sur internet .d'où je pense tous ces mécontentement ! ! !",5,TrustPilot,VeePee,19408,5,2017-08-02 00:00:00+00:00
16121,"nul . délais de livraison trop long , réponse du service après-vente à nos demandes `` je vous donne un bon de réduction et votre commande va arriver '' je suis pourtant cliente chez eux depuis longtemps mais aujourd'hui c'est terminé .",1,TrustPilot,VeePee,19409,1,2017-08-02 00:00:00+00:00
16122,"tapis de qualité arrivé en retard de 10 jours , je me décide à le ramener à mitry mory leurs entrepôts , mais ils me disent qu il faut impérativement faire appel à un transporteur coût de l opération ; 80 euros la moitié du prix du tapis aucune adresse de transporteur n est fournie mais on doit être ds les délais de 14 jours ! ! j attends la suite pour le remboursement ! !",1,TrustPilot,VeePee,19410,1,2017-08-02 00:00:00+00:00
16123,"j'ai renvoyé dans 1 colis les articles non désirés des commandes hogan , ferrari et droualt qu'ils ont reçu depuis le 06 juillet 2017.dans ce colis les 3 fiches de retour sont présentes pour faciliter le remboursement.pendant presque 3 semaines vente-privée ne m ' a adressé aucun mail comme quoi ils avaient reçu mon colis ce qui m'avait fait penser que celui-ci avait été perdu.depuis près d'un mois , après 4 appels et des dizaines de mails envoyés , après que l'on m ' a dit , a chaque fois , qu'un conseiller clientèle me rappellerait pour faire le point ( ils n'ont jamais rappelé ! ! ! ) , je reçois depuis le 26 juillet plusieurs mails ( 11 exactement ) m'informant des remboursements imminents des 3 commandes .... mais qui ne sont jamais crédités sur mon compte.j'ai pris la décision d'arreter de commander sur vente-privée car cette société à un gros problème , maintenant c'est sûr .",1,TrustPilot,VeePee,19411,1,2017-08-01 00:00:00+00:00
16124,"site juste déplorable ............ délais de livraison à rallonge , si toutefois vous arrivez à vous faire livrer .......... commande de 2 fauteuils livraison d'un seul , je suis en train de me battre pour obtenir le remboursement . vp après m'avoir demandé carte d'identité et déclaration sur l'honneur , tout juste s'ils ne m'ont pas demandé mon casier judiciaire , depuis tout va bien ils me remboursent ! ! mais rien sur le compte ils faut les relancer sans cesse , ils comptent sur l'essoufflement de la clientèle pour conserver ses sommes et les faire travailler pendant ce temps . la totalité bien placée , doit rapporter un bon pactole ! ! les bonnes affaires n'en sont pas réellement , petite astuce à l'annonce d'une vente cherchez le produit convoité , vous verrez que le prix public annoncé par vp est gonflé , et vous pourrez peut-être obtenir votre produit immédiatement pour moins cher notamment la livraison et disponible immédiatement . suite au différend réglé par paypal , réveil de vp qui menace d'envoyer les huissiers , lamentable ! ! granjonc nous prend pour de grands c ......",1,TrustPilot,VeePee,19412,1,2017-08-01 00:00:00+00:00
16125,"bonjour à tous , j'ai récemment fait des achats sur ventes privées ( bijoux , montres , maillot de bain .... ) .en lisant vos commentaires je me suis réellement inquiété en espérant ne pas m'être fait avoir ( recevoir des articles en mauvais états ou ne pas les recevoir du tout ou que les remboursements mettent des mois à être fait etc . ) .mais j'ai bien reçu mes différentes commandes à des dates différentes et franchement rien à dire . j'ai reçu mes commandes aux dates exactes pas de retard . les colis étaient en très bon états et très bien protégé et même un peu trop je trouve ^^ . les articles correspondaient tout à fait aux photos et aux descriptions du site . j'ai en revanche retourné une montre à 110e en espérant recevoir le remboursement le plus vite possible et cela fait 10jours que j'ai renvoyé le colis et me voila déjà avec les 110e dans mon compte.je suis vraiment rassuré et je conseille ce site .",4,TrustPilot,VeePee,19413,4,2017-08-01 00:00:00+00:00
